date,month,product,category,region,quantity,unit_price,total_sales
2025-05-13,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-13,May,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-05-13,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-13,May,Bagel,Bakery,Uptown,3,2.95,8.85
2025-05-13,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-13,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-13,May,Latte,Beverage,Downtown,1,4.5,4.5
2025-05-13,May,Muffin,Bakery,Downtown,2,3.25,6.5
2025-05-13,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-13,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-13,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-13,May,Latte,Beverage,Suburban,1,4.5,4.5
2025-05-14,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-14,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-14,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-14,May,Bagel,Bakery,Downtown,1,2.95,2.95
2025-05-14,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-14,May,Espresso,Beverage,Uptown,1,3.25,3.25
2025-05-14,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-14,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-14,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-14,May,Croissant,Bakery,Downtown,1,3.75,3.75
2025-05-14,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-14,May,Muffin,Bakery,Uptown,2,3.25,6.5
2025-05-14,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-14,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-14,May,Espresso,Beverage,Uptown,3,3.25,9.75
2025-05-14,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-14,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-14,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-14,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-14,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-14,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-14,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-14,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-14,May,Bagel,Bakery,Suburban,2,2.95,5.9
2025-05-14,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-14,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-14,May,Bagel,Bakery,Uptown,3,2.95,8.85
2025-05-15,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-15,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-15,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-15,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-15,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-15,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-15,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-15,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-15,May,Bagel,Bakery,Suburban,1,2.95,2.95
2025-05-15,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-15,May,Muffin,Bakery,Uptown,3,3.25,9.75
2025-05-15,May,Muffin,Bakery,Uptown,1,3.25,3.25
2025-05-15,May,Latte,Beverage,Downtown,2,4.5,9.0
2025-05-15,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-15,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-15,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-15,May,Bagel,Bakery,Uptown,3,2.95,8.85
2025-05-15,May,Bagel,Bakery,Uptown,3,2.95,8.85
2025-05-16,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-16,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-16,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-16,May,Latte,Beverage,Downtown,2,4.5,9.0
2025-05-16,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-16,May,Latte,Beverage,Downtown,2,4.5,9.0
2025-05-16,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-16,May,Espresso,Beverage,Uptown,3,3.25,9.75
2025-05-16,May,Espresso,Beverage,Downtown,3,3.25,9.75
2025-05-16,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-16,May,Croissant,Bakery,Downtown,1,3.75,3.75
2025-05-16,May,Espresso,Beverage,Uptown,1,3.25,3.25
2025-05-16,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-16,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-16,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-16,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-17,May,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-05-17,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-17,May,Espresso,Beverage,Downtown,3,3.25,9.75
2025-05-17,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-17,May,Bagel,Bakery,Suburban,2,2.95,5.9
2025-05-17,May,Espresso,Beverage,Suburban,1,3.25,3.25
2025-05-17,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-17,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-17,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-17,May,Espresso,Beverage,Uptown,1,3.25,3.25
2025-05-17,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-17,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-17,May,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-05-17,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-17,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-17,May,Bagel,Bakery,Suburban,1,2.95,2.95
2025-05-17,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-17,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-17,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-17,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-17,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-17,May,Bagel,Bakery,Uptown,1,2.95,2.95
2025-05-17,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-17,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-17,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-17,May,Latte,Beverage,Uptown,2,4.5,9.0
2025-05-17,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-18,May,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-05-18,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-18,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-18,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-18,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-18,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-18,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-18,May,Bagel,Bakery,Suburban,2,2.95,5.9
2025-05-18,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-18,May,Latte,Beverage,Suburban,1,4.5,4.5
2025-05-18,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-18,May,Croissant,Bakery,Uptown,2,3.75,7.5
2025-05-18,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-18,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-18,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-19,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-19,May,Espresso,Beverage,Suburban,1,3.25,3.25
2025-05-19,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-19,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-19,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-19,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-19,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-19,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-19,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-19,May,Latte,Beverage,Downtown,1,4.5,4.5
2025-05-19,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-19,May,Espresso,Beverage,Uptown,1,3.25,3.25
2025-05-19,May,Bagel,Bakery,Uptown,1,2.95,2.95
2025-05-19,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-19,May,Bagel,Bakery,Suburban,2,2.95,5.9
2025-05-19,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-19,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-19,May,Latte,Beverage,Uptown,2,4.5,9.0
2025-05-19,May,Latte,Beverage,Downtown,1,4.5,4.5
2025-05-19,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-19,May,Latte,Beverage,Downtown,2,4.5,9.0
2025-05-20,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-20,May,Croissant,Bakery,Uptown,2,3.75,7.5
2025-05-20,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-20,May,Bagel,Bakery,Downtown,1,2.95,2.95
2025-05-20,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-20,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-20,May,Bagel,Bakery,Uptown,1,2.95,2.95
2025-05-20,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-20,May,Bagel,Bakery,Downtown,2,2.95,5.9
2025-05-20,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-20,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-20,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-20,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-20,May,Muffin,Bakery,Uptown,1,3.25,3.25
2025-05-20,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-20,May,Muffin,Bakery,Uptown,1,3.25,3.25
2025-05-20,May,Muffin,Bakery,Uptown,1,3.25,3.25
2025-05-20,May,Latte,Beverage,Uptown,2,4.5,9.0
2025-05-21,May,Espresso,Beverage,Suburban,2,3.25,6.5
2025-05-21,May,Espresso,Beverage,Downtown,3,3.25,9.75
2025-05-21,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-21,May,Espresso,Beverage,Downtown,3,3.25,9.75
2025-05-21,May,Muffin,Bakery,Uptown,2,3.25,6.5
2025-05-21,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-21,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-21,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-21,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-21,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-21,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-21,May,Muffin,Bakery,Uptown,2,3.25,6.5
2025-05-21,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-21,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-21,May,Croissant,Bakery,Downtown,1,3.75,3.75
2025-05-22,May,Bagel,Bakery,Uptown,1,2.95,2.95
2025-05-22,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-22,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-22,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-22,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-22,May,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-05-22,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-22,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-22,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-22,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-22,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-22,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-22,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-22,May,Espresso,Beverage,Downtown,1,3.25,3.25
2025-05-22,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-22,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-22,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-23,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-23,May,Muffin,Bakery,Uptown,3,3.25,9.75
2025-05-23,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-23,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-23,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-23,May,Bagel,Bakery,Uptown,1,2.95,2.95
2025-05-23,May,Espresso,Beverage,Downtown,1,3.25,3.25
2025-05-23,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-23,May,Latte,Beverage,Suburban,1,4.5,4.5
2025-05-23,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-23,May,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-05-23,May,Espresso,Beverage,Downtown,3,3.25,9.75
2025-05-23,May,Espresso,Beverage,Uptown,3,3.25,9.75
2025-05-23,May,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-05-23,May,Muffin,Bakery,Downtown,2,3.25,6.5
2025-05-23,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-23,May,Croissant,Bakery,Downtown,1,3.75,3.75
2025-05-23,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-23,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-24,May,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-05-24,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-24,May,Bagel,Bakery,Downtown,1,2.95,2.95
2025-05-24,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-24,May,Muffin,Bakery,Uptown,2,3.25,6.5
2025-05-24,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-24,May,Muffin,Bakery,Downtown,2,3.25,6.5
2025-05-24,May,Bagel,Bakery,Downtown,1,2.95,2.95
2025-05-24,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-24,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-24,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-24,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-24,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-24,May,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-05-24,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-24,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-24,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-24,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-25,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-25,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-25,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-25,May,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-05-25,May,Bagel,Bakery,Suburban,1,2.95,2.95
2025-05-25,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-25,May,Muffin,Bakery,Uptown,3,3.25,9.75
2025-05-25,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-25,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-25,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-25,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-25,May,Latte,Beverage,Downtown,2,4.5,9.0
2025-05-25,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-25,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-25,May,Muffin,Bakery,Uptown,3,3.25,9.75
2025-05-25,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-25,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-25,May,Espresso,Beverage,Suburban,3,3.25,9.75
2025-05-25,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-26,May,Espresso,Beverage,Suburban,1,3.25,3.25
2025-05-26,May,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-05-26,May,Espresso,Beverage,Uptown,1,3.25,3.25
2025-05-26,May,Espresso,Beverage,Suburban,2,3.25,6.5
2025-05-26,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-26,May,Espresso,Beverage,Uptown,3,3.25,9.75
2025-05-26,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-26,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-26,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-26,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-26,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-26,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-26,May,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-05-26,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-26,May,Muffin,Bakery,Downtown,2,3.25,6.5
2025-05-26,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-26,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-26,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-26,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-26,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-05-26,May,Muffin,Bakery,Uptown,3,3.25,9.75
2025-05-26,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-27,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-27,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-27,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-27,May,Muffin,Bakery,Uptown,1,3.25,3.25
2025-05-27,May,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-05-27,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-27,May,Croissant,Bakery,Downtown,1,3.75,3.75
2025-05-27,May,Muffin,Bakery,Downtown,2,3.25,6.5
2025-05-27,May,Bagel,Bakery,Uptown,3,2.95,8.85
2025-05-27,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-27,May,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-05-27,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-27,May,Muffin,Bakery,Downtown,3,3.25,9.75
2025-05-27,May,Espresso,Beverage,Downtown,3,3.25,9.75
2025-05-27,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-27,May,Latte,Beverage,Downtown,1,4.5,4.5
2025-05-27,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-27,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-27,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-27,May,Croissant,Bakery,Uptown,2,3.75,7.5
2025-05-27,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-27,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-27,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-27,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-27,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-27,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-27,May,Espresso,Beverage,Suburban,3,3.25,9.75
2025-05-28,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-28,May,Espresso,Beverage,Downtown,1,3.25,3.25
2025-05-28,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-28,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-28,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-28,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-28,May,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-05-28,May,Muffin,Bakery,Uptown,2,3.25,6.5
2025-05-28,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-28,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-28,May,Bagel,Bakery,Suburban,2,2.95,5.9
2025-05-28,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-28,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-28,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-28,May,Croissant,Bakery,Suburban,1,3.75,3.75
2025-05-28,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-28,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-28,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-29,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-29,May,Croissant,Bakery,Downtown,2,3.75,7.5
2025-05-29,May,Latte,Beverage,Suburban,3,4.5,13.5
2025-05-29,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-29,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-29,May,Muffin,Bakery,Uptown,2,3.25,6.5
2025-05-29,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-29,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-29,May,Bagel,Bakery,Suburban,2,2.95,5.9
2025-05-29,May,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-05-29,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-29,May,Muffin,Bakery,Uptown,2,3.25,6.5
2025-05-29,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-29,May,Croissant,Bakery,Downtown,1,3.75,3.75
2025-05-29,May,Espresso,Beverage,Suburban,3,3.25,9.75
2025-05-29,May,Espresso,Beverage,Suburban,1,3.25,3.25
2025-05-29,May,Croissant,Bakery,Uptown,1,3.75,3.75
2025-05-29,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-29,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-29,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-29,May,Muffin,Bakery,Downtown,1,3.25,3.25
2025-05-29,May,Latte,Beverage,Downtown,1,4.5,4.5
2025-05-29,May,Latte,Beverage,Uptown,2,4.5,9.0
2025-05-29,May,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-05-29,May,Bagel,Bakery,Downtown,2,2.95,5.9
2025-05-29,May,Muffin,Bakery,Suburban,3,3.25,9.75
2025-05-29,May,Espresso,Beverage,Suburban,2,3.25,6.5
2025-05-30,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-30,May,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-05-30,May,Espresso,Beverage,Suburban,2,3.25,6.5
2025-05-30,May,Croissant,Bakery,Downtown,1,3.75,3.75
2025-05-30,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-30,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-30,May,Espresso,Beverage,Downtown,2,3.25,6.5
2025-05-30,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-30,May,Latte,Beverage,Downtown,2,4.5,9.0
2025-05-30,May,Latte,Beverage,Downtown,3,4.5,13.5
2025-05-30,May,Croissant,Bakery,Uptown,3,3.75,11.25
2025-05-30,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-30,May,Latte,Beverage,Uptown,1,4.5,4.5
2025-05-30,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-30,May,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-05-30,May,Bagel,Bakery,Uptown,2,2.95,5.9
2025-05-30,May,Bagel,Bakery,Downtown,2,2.95,5.9
2025-05-30,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-30,May,Espresso,Beverage,Uptown,1,3.25,3.25
2025-05-30,May,Bagel,Bakery,Suburban,3,2.95,8.85
2025-05-30,May,Latte,Beverage,Uptown,2,4.5,9.0
2025-05-30,May,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-05-30,May,Espresso,Beverage,Suburban,3,3.25,9.75
2025-05-30,May,Espresso,Beverage,Uptown,2,3.25,6.5
2025-05-30,May,Muffin,Bakery,Uptown,3,3.25,9.75
2025-05-30,May,Muffin,Bakery,Suburban,3,3.25,9.75
2025-05-30,May,Latte,Beverage,Uptown,3,4.5,13.5
2025-05-31,May,Muffin,Bakery,Uptown,3,3.25,9.75
2025-05-31,May,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-05-31,May,Bagel,Bakery,Uptown,1,2.95,2.95
2025-05-31,May,Espresso,Beverage,Suburban,3,3.25,9.75
2025-05-31,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-31,May,Bagel,Bakery,Downtown,3,2.95,8.85
2025-05-31,May,Croissant,Bakery,Downtown,3,3.75,11.25
2025-05-31,May,Muffin,Bakery,Suburban,1,3.25,3.25
2025-05-31,May,Croissant,Bakery,Suburban,3,3.75,11.25
2025-05-31,May,Latte,Beverage,Suburban,2,4.5,9.0
2025-05-31,May,Espresso,Beverage,Downtown,3,3.25,9.75
2025-05-31,May,Croissant,Bakery,Suburban,2,3.75,7.5
2025-05-31,May,Bagel,Bakery,Downtown,2,2.95,5.9
2025-05-31,May,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-05-31,May,Muffin,Bakery,Suburban,2,3.25,6.5
2025-06-01,June,Espresso,Beverage,Suburban,1,3.25,3.25
2025-06-01,June,Latte,Beverage,Suburban,2,4.5,9.0
2025-06-01,June,Muffin,Bakery,Downtown,3,3.25,9.75
2025-06-01,June,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-06-01,June,Croissant,Bakery,Downtown,2,3.75,7.5
2025-06-01,June,Espresso,Beverage,Downtown,2,3.25,6.5
2025-06-01,June,Croissant,Bakery,Uptown,3,3.75,11.25
2025-06-01,June,Croissant,Bakery,Uptown,1,3.75,3.75
2025-06-01,June,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-06-01,June,Muffin,Bakery,Uptown,3,3.25,9.75
2025-06-01,June,Bagel,Bakery,Downtown,1,2.95,2.95
2025-06-01,June,Bagel,Bakery,Uptown,1,2.95,2.95
2025-06-01,June,Latte,Beverage,Uptown,1,4.5,4.5
2025-06-01,June,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-06-01,June,Croissant,Bakery,Downtown,2,3.75,7.5
2025-06-01,June,Latte,Beverage,Suburban,1,4.5,4.5
2025-06-02,June,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-06-02,June,Croissant,Bakery,Uptown,1,3.75,3.75
2025-06-02,June,Croissant,Bakery,Suburban,1,3.75,3.75
2025-06-02,June,Bagel,Bakery,Downtown,1,2.95,2.95
2025-06-02,June,Latte,Beverage,Downtown,3,4.5,13.5
2025-06-02,June,Bagel,Bakery,Uptown,3,2.95,8.85
2025-06-02,June,Croissant,Bakery,Suburban,3,3.75,11.25
2025-06-02,June,Latte,Beverage,Uptown,1,4.5,4.5
2025-06-02,June,Espresso,Beverage,Suburban,1,3.25,3.25
2025-06-02,June,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-06-02,June,Espresso,Beverage,Uptown,1,3.25,3.25
2025-06-02,June,Espresso,Beverage,Downtown,2,3.25,6.5
2025-06-02,June,Croissant,Bakery,Downtown,2,3.75,7.5
2025-06-02,June,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-06-02,June,Bagel,Bakery,Uptown,3,2.95,8.85
